s__Bacteroides_dorei_read003752|100	UniRef90_F5VY58|840	57.6	33	14	0	100	2	85	117	7.2e-05	42.4
s__Bacteroides_dorei_read003752|100	UniRef90_B1QWB6|834	51.5	33	16	0	100	2	85	117	2.7e-04	40.4
s__Bacteroides_dorei_read003752|100	UniRef90_D9SW76|843	48.5	33	17	0	100	2	86	118	4.7e-04	39.7
s__Bacteroides_dorei_read003752|100	UniRef90_M2CEL1|855	54.5	33	15	0	100	2	85	117	7.9e-04	38.9
s__Bacteroides_dorei_read003752|100	UniRef90_R5I6D5|846	53.1	32	15	0	97	2	87	118	1.0e-03	38.5
s__Bacteroides_dorei_read003752|100	UniRef90_G7LXU1|843	48.5	33	17	0	100	2	86	118	1.0e-03	38.5
s__Bacteroides_dorei_read003752|100	UniRef90_R7MQV7|843	42.4	33	19	0	100	2	86	118	1.1e-02	35.0
s__Bacteroides_dorei_read003752|100	UniRef90_R5TUF6|945	48.4	31	16	0	94	2	119	149	2.0e-02	34.3
s__Bacteroides_dorei_read005032|100	UniRef90_Q11W54|744	66.7	30	10	0	11	100	1	30	5.5e-05	42.7
s__Bacteroides_dorei_read005032|100	UniRef90_F0T0D0|738	70.4	27	8	0	20	100	2	28	4.7e-04	39.7
s__Bacteroides_dorei_read005032|100	UniRef90_C0ZFP3|738	74.1	27	7	0	20	100	2	28	1.0e-03	38.5
s__Bacteroides_dorei_read005032|100	UniRef90_W6RZ63|741	70.4	27	8	0	20	100	2	28	2.3e-03	37.4
s__Bacteroides_dorei_read005032|100	UniRef90_E8LGP1|741	70.4	27	8	0	20	100	3	29	6.7e-03	35.8
s__Bacteroides_dorei_read005032|100	UniRef90_F5LHC5|738	66.7	27	9	0	20	100	2	28	6.7e-03	35.8
s__Bacteroides_dorei_read005032|100	UniRef90_W2E3V4|738	66.7	27	9	0	20	100	2	28	3.3e-02	33.5
s__Bacteroides_dorei_read005032|100	UniRef90_E0RG91|750	63.0	27	10	0	20	100	6	32	3.3e-02	33.5
s__Bacteroides_dorei_read005032|100	UniRef90_A0Q2J5|738	60.0	25	10	0	26	100	5	29	5.7e-02	32.7
s__Bacteroides_dorei_read005032|100	UniRef90_C5VP62|738	63.3	30	10	1	11	100	1	29	5.7e-02	32.7
s__Bacteroides_dorei_read005868|100	UniRef90_A6L011|525	90.9	22	2	0	2	67	154	175	9.4e-05	42.0
s__Bacteroides_dorei_read005868|100	UniRef90_R7NMZ0|525	86.4	22	3	0	2	67	154	175	1.4e-03	38.1
s__Bacteroides_dorei_read007454|100	UniRef90_A6L0V6|480	92.3	26	2	0	23	100	1	26	8.2e-09	55.5
s__Bacteroides_dorei_read007454|100	UniRef90_D6D0R8|480	95.8	24	1	0	23	94	1	24	2.4e-08	53.9
s__Bacteroides_dorei_read007454|100	UniRef90_Q8A0Y7|477	95.8	24	1	0	23	94	1	24	2.4e-08	53.9
s__Bacteroides_dorei_read007454|100	UniRef90_E6SSJ8|483	91.7	24	2	0	23	94	1	24	3.1e-08	53.5
s__Bacteroides_dorei_read007454|100	UniRef90_R7PAU8|486	85.2	27	4	0	20	100	2	28	4.1e-08	53.1
s__Bacteroides_dorei_read007454|100	UniRef90_R5JWS2|486	91.7	24	2	0	23	94	1	24	5.3e-08	52.8
s__Bacteroides_dorei_read007454|100	UniRef90_R5VD02|477	91.7	24	2	0	23	94	1	24	5.3e-08	52.8
s__Bacteroides_dorei_read007454|100	UniRef90_Q5L8X2|477	91.7	24	2	0	23	94	1	24	5.3e-08	52.8
s__Bacteroides_dorei_read007454|100	UniRef90_R5PYH4|474	84.6	26	4	0	23	100	1	26	5.3e-08	52.8
s__Bacteroides_dorei_read007454|100	UniRef90_R6EF50|477	84.6	26	4	0	23	100	1	26	5.3e-08	52.8
s__Bacteroides_dorei_read007454|100	UniRef90_R6G8G2|477	91.7	24	2	0	23	94	1	24	6.9e-08	52.4
s__Bacteroides_dorei_read007454|100	UniRef90_C9LI61|483	84.6	26	4	0	23	100	1	26	6.9e-08	52.4
s__Bacteroides_dorei_read007454|100	UniRef90_R6S8K8|477	91.7	24	2	0	23	94	1	24	6.9e-08	52.4
s__Bacteroides_dorei_read007454|100	UniRef90_R6W3R0|477	80.8	26	5	0	23	100	1	26	9.1e-08	52.0
s__Bacteroides_dorei_read007454|100	UniRef90_U2CMT6|477	87.5	24	3	0	23	94	1	24	1.5e-07	51.2
s__Bacteroides_dorei_read007454|100	UniRef90_R6YN13|477	84.6	26	4	0	23	100	1	26	1.5e-07	51.2
s__Bacteroides_dorei_read007454|100	UniRef90_F0R295|480	80.8	26	5	0	23	100	1	26	2.0e-07	50.8
s__Bacteroides_dorei_read007454|100	UniRef90_R5CK80|483	80.8	26	5	0	23	100	1	26	2.0e-07	50.8
s__Bacteroides_dorei_read007454|100	UniRef90_D5EXX6|477	80.8	26	5	0	23	100	1	26	2.0e-07	50.8
s__Bacteroides_dorei_read007454|100	UniRef90_W0EQG9|477	87.5	24	3	0	23	94	1	24	2.6e-07	50.4
s__Bacteroides_dorei_read008536|100	UniRef90_A6KYP1|636	85.7	28	4	0	98	15	185	212	1.1e-10	61.6
s__Bacteroides_dorei_read008536|100	UniRef90_Q5LI12|636	64.3	28	10	0	98	15	185	212	2.3e-08	53.9
s__Bacteroides_dorei_read008536|100	UniRef90_R6DEK2|453	64.3	28	10	0	98	15	124	151	2.3e-08	53.9
s__Bacteroides_dorei_read008536|100	UniRef90_U2L7Z6|630	68.0	25	8	0	98	24	185	209	1.3e-06	48.1
s__Bacteroides_dorei_read008536|100	UniRef90_S8FBS0|636	60.7	28	11	0	98	15	185	212	1.3e-06	48.1
s__Bacteroides_dorei_read008536|100	UniRef90_F3ZS15|633	65.4	26	9	0	98	21	185	210	2.2e-06	47.4
s__Bacteroides_dorei_read008536|100	UniRef90_R5FHT5|636	57.1	28	12	0	98	15	185	212	2.2e-06	47.4
s__Bacteroides_dorei_read008536|100	UniRef90_I1YST0|630	64.0	25	9	0	98	24	185	209	2.8e-06	47.0
s__Bacteroides_dorei_read008536|100	UniRef90_R5GCG1|630	66.7	24	8	0	92	21	187	210	1.1e-05	45.1
s__Bacteroides_dorei_read008536|100	UniRef90_R6C3U5|633	70.8	24	7	0	98	27	185	208	1.1e-05	45.1
s__Bacteroides_dorei_read008536|100	UniRef90_U2P4I8|633	61.5	26	10	0	98	21	186	211	1.4e-05	44.7
s__Bacteroides_dorei_read008536|100	UniRef90_R6EYX3|630	62.5	24	9	0	98	27	185	208	3.1e-05	43.5
s__Bacteroides_dorei_read008536|100	UniRef90_D9RSV5|630	62.5	24	9	0	98	27	185	208	4.1e-05	43.1
s__Bacteroides_dorei_read008536|100	UniRef90_R5P0Q7|630	58.3	24	10	0	98	27	185	208	7.0e-05	42.4
s__Bacteroides_dorei_read008536|100	UniRef90_R6FS46|630	56.0	25	11	0	98	24	185	209	9.1e-05	42.0
s__Bacteroides_dorei_read008536|100	UniRef90_G1WE94|630	59.1	22	9	0	92	27	187	208	9.1e-05	42.0
s__Bacteroides_dorei_read008536|100	UniRef90_R7PA11|630	68.2	22	7	0	92	27	187	208	1.6e-04	41.2
s__Bacteroides_dorei_read008536|100	UniRef90_D1XZF9|630	48.0	25	13	0	98	24	185	209	2.0e-04	40.8
s__Bacteroides_dorei_read008536|100	UniRef90_R6VXW8|630	56.0	25	11	0	98	24	185	209	3.5e-04	40.0
s__Bacteroides_dorei_read008536|100	UniRef90_C9PVS2|675	46.4	28	15	0	98	15	198	225	3.5e-04	40.0
s__Bacteroides_dorei_read008567|100	UniRef90_A6L4W0|1758	85.0	20	3	0	41	100	1	20	5.2e-03	36.2
s__Bacteroides_dorei_read008567|100	UniRef90_I0GVR4|1485	73.7	19	5	0	41	97	1	19	1.7e-01	31.2
s__Bacteroides_dorei_read009897|100	UniRef90_J9H8V7|966	96.6	29	1	0	1	87	294	322	2.0e-10	60.8
s__Bacteroides_dorei_read009897|100	UniRef90_Q5LHZ1|966	96.6	29	1	0	1	87	294	322	2.0e-10	60.8
s__Bacteroides_dorei_read009897|100	UniRef90_F3ZS91|966	96.6	29	1	0	1	87	294	322	2.0e-10	60.8
s__Bacteroides_dorei_read009897|100	UniRef90_U2DIF9|966	96.6	29	1	0	1	87	294	322	2.0e-10	60.8
s__Bacteroides_dorei_read009897|100	UniRef90_A6KXY5|966	96.6	29	1	0	1	87	294	322	2.0e-10	60.8
s__Bacteroides_dorei_read009897|100	UniRef90_W4UUR6|969	93.1	29	2	0	1	87	295	323	2.6e-10	60.5
s__Bacteroides_dorei_read009897|100	UniRef90_R7CXY4|966	93.1	29	2	0	1	87	294	322	4.4e-10	59.7
s__Bacteroides_dorei_read009897|100	UniRef90_R6D0C8|966	93.1	29	2	0	1	87	294	322	9.7e-10	58.5
s__Bacteroides_dorei_read009897|100	UniRef90_F0R1D6|966	89.7	29	3	0	1	87	294	322	1.3e-09	58.2
s__Bacteroides_dorei_read009897|100	UniRef90_R5IEY0|966	89.7	29	3	0	1	87	294	322	2.2e-09	57.4
s__Bacteroides_dorei_read009897|100	UniRef90_R7DEX7|966	89.7	29	3	0	1	87	294	322	2.2e-09	57.4
s__Bacteroides_dorei_read009897|100	UniRef90_S8GWJ9|969	86.2	29	4	0	1	87	295	323	2.8e-09	57.0
s__Bacteroides_dorei_read009897|100	UniRef90_A6L849|966	86.2	29	4	0	1	87	294	322	8.2e-09	55.5
s__Bacteroides_dorei_read009897|100	UniRef90_G2Z2D5|975	79.3	29	6	0	1	87	297	325	4.1e-08	53.1
s__Bacteroides_dorei_read009897|100	UniRef90_F5IYC0|966	79.3	29	6	0	1	87	294	322	6.9e-08	52.4
s__Bacteroides_dorei_read009897|100	UniRef90_A5FEC6|975	79.3	29	6	0	1	87	297	325	9.1e-08	52.0
s__Bacteroides_dorei_read009897|100	UniRef90_R5NCZ7|840	82.8	29	5	0	1	87	252	280	9.1e-08	52.0
s__Bacteroides_dorei_read009897|100	UniRef90_F8WYW5|984	79.3	29	6	0	1	87	300	328	1.2e-07	51.6
s__Bacteroides_dorei_read009897|100	UniRef90_J9D5L7|975	82.8	29	5	0	1	87	297	325	1.2e-07	51.6
s__Bacteroides_dorei_read009897|100	UniRef90_H7FSH1|975	75.9	29	7	0	1	87	297	325	2.0e-07	50.8
s__Bacteroides_vulgatus_read000270|100	UniRef90_A6L070|1374	100.0	19	0	0	59	3	1	19	9.1e-05	42.0
s__Bacteroides_vulgatus_read000270|100	UniRef90_R5TYP9|1374	94.7	19	1	0	59	3	1	19	2.0e-04	40.8
s__Bacteroides_vulgatus_read000270|100	UniRef90_F0R3F4|1374	94.7	19	1	0	59	3	1	19	2.0e-04	40.8
s__Bacteroides_vulgatus_read000270|100	UniRef90_R7NNA8|1374	94.7	19	1	0	59	3	1	19	3.5e-04	40.0
s__Bacteroides_vulgatus_read000270|100	UniRef90_R6CLD1|1374	89.5	19	2	0	59	3	1	19	7.7e-04	38.9
s__Bacteroides_vulgatus_read000270|100	UniRef90_R6YIC4|1374	89.5	19	2	0	59	3	1	19	7.7e-04	38.9
s__Bacteroides_vulgatus_read000270|100	UniRef90_R6S1X4|1374	78.9	19	4	0	59	3	1	19	5.0e-03	36.2
s__Bacteroides_vulgatus_read000270|100	UniRef90_R5VVZ8|1374	73.7	19	5	0	59	3	1	19	5.0e-03	36.2
s__Bacteroides_vulgatus_read000270|100	UniRef90_E6SVJ9|1440	73.7	19	5	0	59	3	1	19	5.0e-03	36.2
s__Bacteroides_vulgatus_read000270|100	UniRef90_Q8A259|1401	73.7	19	5	0	59	3	1	19	5.0e-03	36.2
s__Bacteroides_vulgatus_read000270|100	UniRef90_R6A610|1383	73.7	19	5	0	59	3	1	19	5.0e-03	36.2
s__Bacteroides_vulgatus_read000270|100	UniRef90_R6RSB9|1380	73.7	19	5	0	59	3	1	19	5.0e-03	36.2
s__Bacteroides_vulgatus_read000270|100	UniRef90_R6Y982|1428	73.7	19	5	0	59	3	1	19	8.5e-03	35.4
s__Bacteroides_vulgatus_read000270|100	UniRef90_K5ZUT1|1383	68.4	19	6	0	59	3	1	19	1.1e-02	35.0
s__Bacteroides_vulgatus_read000270|100	UniRef90_R5C2K1|1377	68.4	19	6	0	59	3	1	19	1.5e-02	34.7
s__Bacteroides_vulgatus_read000270|100	UniRef90_D5EVT4|1371	68.4	19	6	0	59	3	1	19	1.5e-02	34.7
s__Bacteroides_vulgatus_read000270|100	UniRef90_Q64ZM2|1392	68.4	19	6	0	59	3	1	19	1.5e-02	34.7
s__Bacteroides_vulgatus_read000270|100	UniRef90_W4PR19|1401	68.4	19	6	0	59	3	2	20	1.5e-02	34.7
s__Bacteroides_vulgatus_read000270|100	UniRef90_D3ILY2|1380	68.4	19	6	0	59	3	1	19	1.5e-02	34.7
s__Bacteroides_vulgatus_read000270|100	UniRef90_R5M4K1|1377	68.4	19	6	0	59	3	1	19	1.9e-02	34.3
s__Bacteroides_vulgatus_read000859|100	UniRef90_E6U5E0|1086	52.4	21	10	0	65	3	160	180	9.4e-02	32.0
s__Bacteroides_vulgatus_read000862|100	UniRef90_F8WYW5|984	90.0	20	2	0	63	4	6	25	3.6e-04	40.0
s__Bacteroides_vulgatus_read000862|100	UniRef90_A6KXY5|966	94.7	19	1	0	60	4	1	19	6.1e-04	39.3
s__Bacteroides_vulgatus_read000862|100	UniRef90_R7HQE8|972	94.7	19	1	0	60	4	1	19	6.1e-04	39.3
s__Bacteroides_vulgatus_read000862|100	UniRef90_Q5LHZ1|966	94.7	19	1	0	60	4	1	19	6.1e-04	39.3
s__Bacteroides_vulgatus_read000862|100	UniRef90_F5IYC0|966	94.7	19	1	0	60	4	1	19	6.1e-04	39.3
s__Bacteroides_vulgatus_read000862|100	UniRef90_R6D0C8|966	94.7	19	1	0	60	4	1	19	6.1e-04	39.3
s__Bacteroides_vulgatus_read000862|100	UniRef90_R7DEX7|966	94.7	19	1	0	60	4	1	19	6.1e-04	39.3
s__Bacteroides_vulgatus_read000862|100	UniRef90_R5IEY0|966	94.7	19	1	0	60	4	1	19	6.1e-04	39.3
s__Bacteroides_vulgatus_read000862|100	UniRef90_W4UUR6|969	94.7	19	1	0	60	4	1	19	6.1e-04	39.3
s__Bacteroides_vulgatus_read000862|100	UniRef90_F3ZS91|966	89.5	19	2	0	60	4	1	19	7.9e-04	38.9
s__Bacteroides_vulgatus_read000862|100	UniRef90_W4PJA9|882	89.5	19	2	0	60	4	1	19	7.9e-04	38.9
s__Bacteroides_vulgatus_read000862|100	UniRef90_U2DIF9|966	89.5	19	2	0	60	4	1	19	7.9e-04	38.9
s__Bacteroides_vulgatus_read000862|100	UniRef90_W4PS49|1206	89.5	19	2	0	60	4	1	19	7.9e-04	38.9
s__Bacteroides_vulgatus_read000862|100	UniRef90_G8X9I3|960	76.2	21	5	0	66	4	1	21	1.8e-03	37.7
s__Bacteroides_vulgatus_read004854|100	UniRef90_A6L3D0|1074	84.4	32	5	0	2	97	27	58	1.4e-08	54.7
s__Bacteroides_vulgatus_read004854|100	UniRef90_J9GB71|1074	78.1	32	7	0	2	97	27	58	2.0e-07	50.8
s__Bacteroides_vulgatus_read004854|100	UniRef90_S0FAS1|711	71.9	32	9	0	2	97	28	59	7.7e-07	48.9
s__Bacteroides_vulgatus_read004854|100	UniRef90_R6T4C7|1077	71.9	32	9	0	2	97	28	59	7.7e-07	48.9
s__Bacteroides_vulgatus_read004854|100	UniRef90_R6Q226|1065	75.0	32	8	0	2	97	27	58	1.7e-06	47.8
s__Bacteroides_vulgatus_read004854|100	UniRef90_R6BUN9|1113	71.9	32	9	0	2	97	27	58	1.7e-06	47.8
s__Bacteroides_vulgatus_read004854|100	UniRef90_B3JKT2|1077	68.8	32	10	0	2	97	28	59	2.2e-06	47.4
s__Bacteroides_vulgatus_read004854|100	UniRef90_R5RF50|1074	71.9	32	9	0	2	97	27	58	2.2e-06	47.4
s__Bacteroides_vulgatus_read004854|100	UniRef90_R6CUL5|1077	68.8	32	10	0	2	97	28	59	3.8e-06	46.6
s__Bacteroides_vulgatus_read004854|100	UniRef90_R6YXR0|1077	71.9	32	9	0	2	97	28	59	3.8e-06	46.6
s__Bacteroides_vulgatus_read004854|100	UniRef90_R6BQY9|1122	68.8	32	10	0	2	97	27	58	3.8e-06	46.6
s__Bacteroides_vulgatus_read004854|100	UniRef90_R5VJ09|1077	68.8	32	10	0	2	97	28	59	3.8e-06	46.6
s__Bacteroides_vulgatus_read004854|100	UniRef90_R5U229|1074	71.9	32	9	0	2	97	27	58	5.0e-06	46.2
s__Bacteroides_vulgatus_read004854|100	UniRef90_Q5L9G0|1074	71.9	32	9	0	2	97	27	58	5.0e-06	46.2
s__Bacteroides_vulgatus_read004854|100	UniRef90_R6ANY8|1074	71.9	32	9	0	2	97	27	58	6.5e-06	45.8
s__Bacteroides_vulgatus_read004854|100	UniRef90_J9G4V6|312	68.8	32	10	0	2	97	56	87	1.1e-05	45.1
s__Bacteroides_vulgatus_read004854|100	UniRef90_R5C9V5|1074	65.6	32	11	0	2	97	27	58	1.4e-05	44.7
s__Bacteroides_vulgatus_read004854|100	UniRef90_J9G017|1074	62.5	32	12	0	2	97	27	58	1.9e-05	44.3
s__Bacteroides_vulgatus_read004854|100	UniRef90_R7CXD9|1077	68.8	32	10	0	2	97	28	59	2.5e-05	43.9
s__Bacteroides_vulgatus_read004854|100	UniRef90_R7PAU4|1077	62.5	32	12	0	2	97	26	57	2.5e-05	43.9
s__Bacteroides_vulgatus_read005074|100	UniRef90_A6L011|525	96.0	25	1	0	76	2	1	25	9.1e-08	52.0
s__Bacteroides_vulgatus_read005074|100	UniRef90_R7NMZ0|525	88.0	25	3	0	76	2	1	25	4.5e-07	49.7
s__Bacteroides_vulgatus_read005074|100	UniRef90_J9GW73|528	95.7	23	1	0	76	8	1	23	1.7e-06	47.8
s__Bacteroides_vulgatus_read005074|100	UniRef90_R7EE69|525	88.0	25	3	0	76	2	1	25	1.7e-06	47.8
s__Bacteroides_vulgatus_read005074|100	UniRef90_R6FE68|525	88.0	25	3	0	76	2	1	25	1.7e-06	47.8
s__Bacteroides_vulgatus_read005074|100	UniRef90_R6JP70|525	84.0	25	4	0	76	2	1	25	2.9e-06	47.0
s__Bacteroides_vulgatus_read005074|100	UniRef90_R5JSS6|525	84.0	25	4	0	76	2	1	25	3.8e-06	46.6
s__Bacteroides_vulgatus_read005074|100	UniRef90_R6KHP4|525	84.0	25	4	0	76	2	1	25	3.8e-06	46.6
s__Bacteroides_vulgatus_read005074|100	UniRef90_E6SW31|525	84.0	25	4	0	76	2	1	25	3.8e-06	46.6
s__Bacteroides_vulgatus_read005074|100	UniRef90_R5C7N5|525	84.0	25	4	0	76	2	1	25	3.8e-06	46.6
s__Bacteroides_vulgatus_read005074|100	UniRef90_J9G1K6|525	84.0	25	4	0	76	2	1	25	3.8e-06	46.6
s__Bacteroides_vulgatus_read005074|100	UniRef90_R5MMZ1|525	84.0	25	4	0	76	2	1	25	5.0e-06	46.2
s__Bacteroides_vulgatus_read005074|100	UniRef90_R6C1G9|525	84.0	25	4	0	76	2	1	25	5.0e-06	46.2
s__Bacteroides_vulgatus_read005074|100	UniRef90_R6DHD7|528	84.0	25	4	0	76	2	1	25	5.0e-06	46.2
s__Bacteroides_vulgatus_read005074|100	UniRef90_Q8A2B2|525	80.0	25	5	0	76	2	1	25	8.5e-06	45.4
s__Bacteroides_vulgatus_read005074|100	UniRef90_R5S559|525	80.0	25	5	0	76	2	1	25	8.5e-06	45.4
s__Bacteroides_vulgatus_read005074|100	UniRef90_R6EVU8|525	80.0	25	5	0	76	2	1	25	1.1e-05	45.1
s__Bacteroides_vulgatus_read005074|100	UniRef90_R5JIY0|525	80.0	25	5	0	76	2	1	25	1.1e-05	45.1
s__Bacteroides_vulgatus_read005074|100	UniRef90_W4UN97|525	80.0	25	5	0	76	2	1	25	1.1e-05	45.1
s__Bacteroides_vulgatus_read005074|100	UniRef90_F3PWL0|525	80.0	25	5	0	76	2	1	25	1.9e-05	44.3
s__Bacteroides_vulgatus_read006202|100	UniRef90_B2IPE6|1767	40.0	30	18	0	11	100	281	310	1.7e-01	31.2
s__Bacteroides_vulgatus_read006431|100	UniRef90_R5U255|1641	75.8	33	8	0	100	2	417	449	8.2e-09	55.5
s__Bacteroides_vulgatus_read006431|100	UniRef90_R6G7Y2|1587	66.7	33	11	0	100	2	397	429	6.9e-08	52.4
s__Bacteroides_vulgatus_read006431|100	UniRef90_R6LGQ6|1587	66.7	33	11	0	100	2	397	429	9.1e-08	52.0
s__Bacteroides_vulgatus_read006431|100	UniRef90_R6D2R8|1593	66.7	33	11	0	100	2	397	429	1.5e-07	51.2
s__Bacteroides_vulgatus_read006431|100	UniRef90_R6L687|1569	63.6	33	12	0	100	2	397	429	7.7e-07	48.9
s__Bacteroides_vulgatus_read006431|100	UniRef90_R7CW11|1581	56.2	32	14	0	100	5	398	429	2.2e-06	47.4
s__Bacteroides_vulgatus_read006431|100	UniRef90_D1PY92|1716	57.6	33	14	0	100	2	442	474	2.9e-06	47.0
s__Bacteroides_vulgatus_read006431|100	UniRef90_R6AZ52|1617	57.6	33	14	0	100	2	410	442	6.5e-06	45.8
s__Bacteroides_vulgatus_read006431|100	UniRef90_R5NIE5|1587	57.6	33	14	0	100	2	400	432	8.5e-06	45.4
s__Bacteroides_vulgatus_read006431|100	UniRef90_R6A8E6|1587	54.5	33	15	0	100	2	400	432	1.1e-05	45.1
s__Bacteroides_vulgatus_read006431|100	UniRef90_J9G5E6|1587	54.5	33	15	0	100	2	400	432	1.4e-05	44.7
s__Bacteroides_vulgatus_read006431|100	UniRef90_D1W286|1584	51.5	33	16	0	100	2	400	432	1.4e-05	44.7
s__Bacteroides_vulgatus_read006431|100	UniRef90_D5EUG7|1584	48.5	33	17	0	100	2	400	432	3.2e-05	43.5
s__Bacteroides_vulgatus_read006431|100	UniRef90_R7LBQ6|1587	51.5	33	16	0	100	2	400	432	3.2e-05	43.5
s__Bacteroides_vulgatus_read006431|100	UniRef90_D1W7R0|1584	51.5	33	16	0	100	2	400	432	3.2e-05	43.5
s__Bacteroides_vulgatus_read006431|100	UniRef90_G6AEH2|1608	51.5	33	16	0	100	2	400	432	4.2e-05	43.1
s__Bacteroides_vulgatus_read007479|100	UniRef90_J9DCM9|2196	69.0	29	9	0	2	88	12	40	1.0e-06	48.5
s__Bacteroides_vulgatus_read007479|100	UniRef90_D6D3D9|1023	63.0	27	10	0	5	85	7	33	4.2e-05	43.1
s__Bacteroides_vulgatus_read007479|100	UniRef90_R6JNL7|1023	63.0	27	10	0	5	85	7	33	4.2e-05	43.1
s__Bacteroides_vulgatus_read007479|100	UniRef90_T1CIH6|1050	44.8	29	16	0	2	88	5	33	2.1e-04	40.8
s__Bacteroides_vulgatus_read007742|100	UniRef90_E1WQJ6|1047	71.0	31	9	0	6	98	1	31	2.8e-06	47.0
s__Bacteroides_vulgatus_read007742|100	UniRef90_D3IF53|1044	81.5	27	5	0	18	98	4	30	2.8e-06	47.0
s__Bacteroides_vulgatus_read007742|100	UniRef90_V8BT52|1047	77.8	27	6	0	18	98	5	31	8.2e-06	45.4
s__Bacteroides_vulgatus_read007742|100	UniRef90_E1KTX1|1047	74.1	27	7	0	18	98	5	31	1.8e-05	44.3
s__Bacteroides_vulgatus_read007742|100	UniRef90_R5PYW4|1047	61.3	31	12	0	6	98	1	31	2.4e-05	43.9
s__Bacteroides_vulgatus_read007742|100	UniRef90_E6SU47|1041	70.4	27	8	0	18	98	3	29	3.1e-05	43.5
s__Bacteroides_vulgatus_read007742|100	UniRef90_R7LDT3|1047	64.5	31	11	0	6	98	1	31	3.1e-05	43.5
s__Bacteroides_vulgatus_read007742|100	UniRef90_U2VKA3|1056	60.0	30	12	0	9	98	5	34	4.1e-05	43.1
s__Bacteroides_vulgatus_read007742|100	UniRef90_D3IB80|1041	74.1	27	7	0	18	98	3	29	5.3e-05	42.7
s__Bacteroides_vulgatus_read007742|100	UniRef90_E9SLD6|1041	66.7	27	9	0	18	98	3	29	5.3e-05	42.7
s__Bacteroides_vulgatus_read007742|100	UniRef90_D1Y0R8|1041	70.4	27	8	0	18	98	3	29	5.3e-05	42.7
s__Bacteroides_vulgatus_read007742|100	UniRef90_D1W1A7|1041	70.4	27	8	0	18	98	3	29	7.0e-05	42.4
s__Bacteroides_vulgatus_read007742|100	UniRef90_F7KJ20|1041	70.4	27	8	0	18	98	3	29	9.1e-05	42.0
s__Bacteroides_vulgatus_read007742|100	UniRef90_C8WK90|1041	70.4	27	8	0	18	98	3	29	1.2e-04	41.6
s__Bacteroides_vulgatus_read007742|100	UniRef90_F3ZNX6|1041	70.4	27	8	0	18	98	3	29	1.6e-04	41.2
s__Bacteroides_vulgatus_read007742|100	UniRef90_C9KMB3|1041	69.2	26	8	0	21	98	4	29	1.6e-04	41.2
s__Bacteroides_vulgatus_read007742|100	UniRef90_D4K7M6|1041	70.4	27	8	0	18	98	3	29	2.6e-04	40.4
s__Bacteroides_vulgatus_read007742|100	UniRef90_R6NF41|1041	66.7	27	9	0	18	98	3	29	4.5e-04	39.7
s__Bacteroides_vulgatus_read007742|100	UniRef90_D9RT90|1044	66.7	27	9	0	18	98	4	30	5.9e-04	39.3
s__Bacteroides_vulgatus_read007742|100	UniRef90_B9Y554|1044	65.4	26	9	0	21	98	5	30	5.9e-04	39.3
